"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"2073",488.357408943759,488.355727935489,488.358928845196,1392.44150000001,1391.43400000002,1393.21400000002,24,7,9,8,24835.1533810378,25064.0524314985,23941.6654782123,22922.3585542359,23123.6063946739,21888.5533105111,23999.483785303,15295.6720171198,9681.82197187236,10053.1899946745,10629.9515118688,18846.5974333456,27749.0847058136,15980.1773123259,5955.25576580316,13962.5911852642,30240.2171016662,13333.9826055029,6219.35496699742,14229.4334064196,10541.8141502201,10550.0941791614,18126.2643980859,18290.0763441145,8068.4136613937,18326.9839208732,11324.1875478259
"2074",488.82325039781,488.822050937987,488.824697123622,1117.93800000001,1116.698,1120.09700000002,20,7,7,6,28949.6045750321,27677.9821538841,28655.6567780288,25460.5440771321,26789.4736664187,25622.9114742789,27160.9853548684,23215.827818008,22473.2401216543,22749.4151843486,13357.6794148511,32692.5570442382,7341.53584385321,57519.3879983368,8244.47608056843,22838.165037235,31948.787778917,24743.4388323844,24327.9393209152,24996.2274786897,18013.8605113934,20540.3483538888,23387.4321450999,30997.5261375623,15144.5472284868,25695.6136865792,15564.5190872658
"2075",489.23069155297,489.229338659392,489.232327301859,360.647,339.29600000002,362.98100000002,27,7,10,9,39019.814040486,37850.4582195677,38112.6822610291,37065.895290031,37938.464532605,36145.7968271059,38235.4981097164,19317.2556229017,32235.9870596018,35800.7471262785,37250.2349006406,25326.9048982736,19744.9606801982,196449.378525584,10305.7553196465,31460.7049704472,38689.8475630901,19061.6023086362,12697.5044805861,23325.0865384772,39174.6443790401,78451.2844939289,53560.0109091519,64695.3481723189,42934.1968630561,23689.6159837484,15161.7771088535
"2076",489.302459749064,489.301108936456,489.303477301187,1017.36500000001,1016.12899999998,1018.88699999998,24,7,7,10,22825.000163893,20481.1378383213,20010.0798780165,19453.4780385962,20004.9687208402,20050.6886567663,19446.6729409854,6857.12412688689,25791.4033398703,17777.3326708689,24810.1469890128,2295.0933954225,8954.64385949708,18939.9335102089,12062.3565059771,6489.4947762421,15524.4537222621,12656.6478975743,24025.0633902829,10790.8182326244,17758.9528910968,18077.496790821,39882.2344047203,12542.3003982665,32307.1306043321,16070.1209622654,18214.5405050643
"2077",489.338652881954,489.337801747355,489.340344027993,1320.88399999998,1319.44599999998,1322.04099999998,27,7,10,10,46763.2531667919,43549.04341453,45945.5907591866,45617.7597718245,49172.308606504,42403.3368117425,47242.8354947226,36484.0775433212,62929.1470262311,33807.1694364896,40541.9286531238,51960.1579401746,26203.8541138467,85534.5103876556,24199.7894869176,37408.2337134479,48406.7455796311,42047.9125403983,61259.8301595022,37524.8816678387,28022.6442586402,33512.1214841906,66291.700531326,52489.9027263101,47435.0211281187,44861.3316325802,50229.0335329485
"2078",489.354937683272,489.3540199491,489.359165661515,1392.90100000002,1392.35600000002,1393.72600000002,7,5,2,0,18792.7650656089,18572.9918850457,10681.641217857,19380.2589541488,15186.9146515183,14553.0847873043,14422.5042854349,11584.8532485723,16210.605186291,9735.36349911831,10914.878473182,16047.6444356918,10183.751050949,19811.3059919929,6638.67660537498,11207.4505261722,20646.0998313809,12874.8950555854,14491.7961912055,11408.420837279,8852.96414507866,10193.1655534396,17877.8313195094,16087.7010719463,11615.2464688392,13414.5168797648,12653.0999831919
"2079",490.29215934146,490.290743562668,490.294609891093,1237.52799999998,1236.54699999998,1237.589,27,7,10,10,51254.0268691419,46282.267745532,42369.2195290657,37641.7387711357,31309.1146998466,33170.6064156304,27283.564341645,27945.0314436251,55379.3395475294,53872.5182394773,33376.5679239493,20000.1637623175,14418.0055196781,19206.3588955482,16804.3421503299,42546.4698217167,15919.8574396035,47053.8976209526,49674.6714324714,45845.0685231237,43122.2478000869,47751.0048741128,27509.0093807734,41614.5416984094,57533.9754695284,15619.7177083246,10166.725105095
"2080",490.341381497327,490.340277224734,490.342710255319,1310.84100000002,1308.935,1312.22299999998,27,7,10,10,97641.1256229855,100099.729117755,100793.824169045,91861.3346507492,96078.9301482152,94971.9214119865,87783.310838011,66312.8532900672,134946.727732077,72682.7512834074,82834.8520242422,120487.134813318,52591.573776265,194358.386119164,46178.7176649818,81740.5891572998,108318.363071697,84959.1703916855,127042.062598988,78126.0040669419,64341.9758413627,57368.3705648838,144280.374588685,118386.318032815,91207.6608043658,91754.5918603746,102434.052661763
"2081",490.38922569415,490.388436379872,490.391010430574,1696.30800000002,1695.60699999998,1697.65399999998,27,7,10,10,124300.283506838,107436.290406821,101975.557750207,86495.6381963559,100766.495112794,19506.7840402222,97372.3365023667,98555.2319902891,95642.162449818,98790.7875385259,78272.4103493988,98312.9032490792,97220.1155391172,60647.1071209937,88018.3709662986,36853.5731242125,55682.5618663053,123547.265417274,94122.8169705296,99057.128915037,94917.7316978046,93737.9265676945,70651.8703894291,70385.96560948,72121.9658769437,79310.4720538213,72950.5740555865
"2082",490.843413763835,490.841974378857,490.844439300813,1309.55399999998,1308.88099999998,1311.55099999998,25,7,8,10,42408.9255087557,46312.1538824325,49877.00575855,47275.3353451825,47865.3127490033,44994.3951102323,44770.090317504,35039.0269645511,70503.6124151885,35892.6335687235,40463.5880809855,59426.0458727377,24300.6531937748,106165.14909154,22939.0210593742,32450.3575414838,53254.7316388651,40284.0017376108,68340.0834630862,36225.9719108085,32055.8304119526,36246.1245149647,63623.4401483712,55372.6749344253,43200.1910960664,46950.4940378662,51860.9975624417
"2083",490.858955133096,490.858186622275,490.8602100192,1414.238,1412.00899999998,1415.304,27,7,10,10,152522.511226577,141868.891424508,140391.76966134,136287.39528395,142949.543664828,127791.673764998,131953.156046393,102394.361027212,208559.884541542,110450.276925767,133733.607133738,176280.134152746,78732.1798539317,274655.903492705,73477.6842721686,115009.811538393,151470.63742329,130481.61991979,204326.971838318,106285.1040494,91495.9196246198,103227.846273899,227553.926998246,175632.031382992,153184.695273125,119275.077248085,153039.621091059
