"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"11",135,0.0221490095928011,109.028514806628,109.028073234511,109.029264609236,84.55000000002,83.348,87.84899999998,11,4,4,3,9388.65216992446,7959.705872419,8423.87456663005,8835.76769565329,9314.2549831065,8583.09563636271,9075.66786773759,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"12",181,0.0248052239990169,118.050111910401,118.049382235136,118.05089636901,95.7595,94.33500000002,108.579,26,6,9,10,12888.6982548139,12788.5830038589,14385.8177238126,15730.7240070894,12167.8539473267,1168514.24256195,14505.6177841709,21340.0022284481,14540.5249090984,19982.8434817998,14165.9643975508,21842.490277653,18448.9151588822,14909.4711261139,1271714.05336767,17354.5446644084,11343.6798016894,15737.5944098412,16959.5624371994,21337.2954229248,12644.5570880166,19978.9495100264,8245.81683906072,22509.5215047361,11173.3771983287,19781.7158072019,12701.8008008713
"13",237,0.0204154186759319,122.963916228161,122.963554281968,122.964553281331,60.64799999998,59.23499999998,61.88699999998,27,7,10,10,36224.9432035993,28271.5359891303,29417.7267399331,27736.4318583551,29343.0361198552,29176.2564273698,30776.8433875244,38750.8416056115,30846.8662343438,28528.6026378328,27430.8926925824,41447.9967475592,26466.6072750702,27933.9271115918,49752.0363003359,25444.6481255035,31709.8983388855,41905.6934500412,43935.608593041,28298.7861794697,25144.076379198,27057.3989430049,27844.1110023088,35456.6042153014,38368.6660255987,30309.2651183941,26794.7933547434
"14",260,0.0253635243436166,124.086904499696,124.086653246148,124.087674550284,1294.881,1281.56300000002,1296.187,27,7,9,9,434366.232247585,464222.724028674,494292.672099998,533866.773235976,528310.144767398,530994.53857244,506812.773577595,483056.503747599,525739.384855294,394856.027875806,476745.27102076,397964.308658034,623980.964047584,494019.411484372,525543.305578698,395918.627528296,512483.971977035,419150.144720866,538321.622396615,410568.528663986,495832.402196928,406391.767310352,505036.076177626,424679.482238878,469108.929822736,460991.732275196,604157.475296119
"15",272,0.0286122778721437,124.086656115927,124.086318323544,124.087027410014,532.62,509.283,553.306,10,3,1,3,33575.5305765942,51357.2785375481,39216.3997357605,36858.9990022736,36543.6375251705,37564.9197303924,36296.1627361696,36094.2124544194,38032.7099947637,37256.877815646,37797.9934371681,38160.6103963884,36049.9896893884,37334.3345654182,40161.3258166822,34964.2977354195,38016.4240133953,36811.3772262031,40429.62142797,36282.0232675559,37056.3771160335,35536.5848382336,37597.3520443048,37704.7314862907,37375.4193397292,35708.8396096666,38156.7380129064
"16",279,0.0253512520085302,125.986252567322,125.985764551614,125.987092329789,62.48200000002,42.53299999998,64.417,27,7,10,9,22645.7098503729,21230.9578888929,22416.5166967259,24257.1207515006,18873.6311288208,21620.1230256958,20403.6315358948,16445.0751663286,46737.3478914862,26202.8449251141,34072.4333591899,41211.1855260127,27889.8311464427,20856.8811038536,108874.692288101,35352.1036736296,25473.3143497883,38358.3614949839,34290.6950680906,13061.7738469278,35739.9778691385,35574.5388852855,25127.840837262,25592.1321996068,76211.6811565657,21067.2279839355,25941.9219177006
"17",413,0.0200102779775657,141.958399275773,141.958006487591,141.95908260081,60.93199999998,59.89800000002,61.23499999998,27,7,10,10,150027.438693306,129105.093603617,122017.107332855,118963.429694483,125875.758384662,134978.342770133,124992.200583561,181000.515619381,130389.441405932,145502.892778482,128495.047882032,200885.631544645,137162.604556546,114474.446648406,273990.216933182,127512.854483272,138588.972569903,208632.013048654,211444.010246692,116427.749991855,121429.134217984,133942.05627727,119624.343700096,130757.567024673,123797.643117861,134338.869420985,116482.003607236
"18",480,0.0234147709055965,151.144161929408,151.143763872108,151.144809546945,83.48899999998,82.35299999998,86.285,17,7,5,5,90497.3238841792,89648.9944968142,91103.3657669385,94015.6461684929,86856.3410435675,83333.238128773,88666.3194667488,4307.8756767789,583062.325186735,5723.06405569506,510380.641296453,2328.18023417867,386854.594261353,1988.59998068159,303105.817966789,2854.7317521534,454616.833753041,6285.49646938831,406060.574236557,2966.82785969988,359186.225169545,5490.08950509423,604477.535377869,1957.17682183931,421585.815912231,817.569236485251,362432.654614302
"19",486,0.0233123613609036,152.147027385283,152.146703415741,152.147605235037,83.38999999999,82.35299999998,86.285,10,0,5,5,8106.57747283859,7813.00361911417,7222.04446019045,7757.98722175658,7294.45173713209,8813.15744194994,8612.66996846168,1432.37196376838,35311.6709768463,2129.64588237199,32506.9674565615,221.591152750739,24821.4615333419,1096.05270636125,19756.4398150344,1160.48025185314,30080.4141305096,2215.30274632781,26056.2185162492,1452.56406381631,23022.6570541535,1046.37915572214,37660.3844855136,317.762711655095,27283.0339974144,811.316635993733,24316.6635229947
"20",555,0.022947065537565,163.11543932103,163.115043132567,163.116140413982,83.19849999998,82.67099999998,83.89400000002,14,6,4,4,9635.26630379017,9587.46894068219,10956.3246261014,9771.83874271812,9925.71099678858,15853.338577842,10248.4234981542,15491.8803098254,18379.4063931587,15674.7460492184,15310.5297476982,11039.4466478244,8604.60281915518,20775.2411213545,22067.6185775223,9324.02867553105,13416.0787685837,10482.7148609786,16473.8012148475,10056.2508730589,13298.3636436538,10639.0739094668,13915.6464255008,11513.2604759126,14640.113287501,14058.4231584456,15617.2720293839
"21",727,0.0221219756372654,203.138644883956,203.137708986942,203.139531568412,132.59700000002,131.955,133.30100000002,17,7,5,5,11862.777191717,9723.11694237652,11977.2389233549,12455.3652692706,10644.1407581032,11759.1078349522,12292.4177537721,15349.9685526733,40589.3359023033,9555.28504960794,29279.3811149269,12768.469110773,18617.2666600319,17417.1988738505,21355.3204537015,9974.21766533491,18800.3026556394,10101.0514057821,34840.7451520778,8864.95010538331,21475.6551110839,11605.6532998962,26286.3197609006,12441.0628371328,37785.2485311127,13977.1127068758,22520.0822741716
"22",730,0.02429228966084,203.149115678389,203.140516247748,203.15012424104,87.22449999998,85.359,91.57500000002,26,5,8,8,29141.3627926774,31139.4681425039,10886.8833514089,35726.2837625959,361737.057932754,7056.79899640433,319292.471636489,37805.301910936,12299.7512526349,32117.7027116314,26594.576600122,59464.8674930221,254022.665325296,11449.3347221457,650429.931207975,31209.6580221977,12991.346178744,42162.379105909,223041.588867664,24982.5961390438,12277.2537737863,33299.0621052617,18613.9693864746,45932.8192956195,445582.322199901,64229.6641247209,14693.5964720301
"23",937,0.0206257349834309,247.166512057472,247.166453332937,247.167290787275,1750.32299999999,1749.66000000002,1750.99200000002,8,0,5,3,579673.046980792,556908.603528171,579936.11350404,566253.516730868,630715.888033007,417897.402875066,608065.407426059,523897.069684761,542760.70886556,568628.791524147,572221.401309957,673875.216505715,518408.721778234,565206.983588226,755715.158137527,491929.778453665,660420.141824098,538152.851399446,522396.940040077,565593.408601744,455525.534185716,522111.684570534,506574.548742499,498081.881415219,496120.067017896,607131.45148906,626940.84096016
"24",938,0.0218738595823133,247.167044715109,247.16623965316,247.167336796577,1981.71399999998,1955.70800000002,2007.058,13,0,5,1,690370.454757191,751225.02692306,763567.702803791,728241.798760526,852282.244776681,583355.264266714,804137.74468413,490538.189117656,726423.923639409,744886.591100395,645467.060999023,491432.156136517,623336.906000241,754851.586370913,2472309.5358752,685401.770831846,753532.769617438,730056.867646091,723117.59862452,764082.949934229,1410269.25547053,743708.944515966,672460.25213816,694609.491669282,697382.941576324,779444.641047716,769995.93119204
"25",943,0.0241535263429829,247.167048782635,247.166397934792,247.167162046776,1931.70999999998,1917.69999999998,1938.371,5,0,4,0,582122.747699976,629376.848252349,650913.302031438,621919.754565839,718546.102975881,473024.568585442,694943.129627351,596158.376093956,603404.30338584,642135.935982466,557878.605559698,760865.134785951,723537.716581143,636121.834210202,1083830.01771853,562283.533111254,635529.716915952,619218.766986441,583811.322678419,621542.532070233,640655.927213881,634182.387642702,570178.020596504,586048.343099267,585282.021766822,655253.251122528,627480.077368058
