"","mz","compound_id","metaboliteID","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"1971",880.82112,"HMDB0065614",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1972",880.82112,"HMDB0065617",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1973",880.82112,"HMDB0065625",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1974",880.82112,"HMDB0065658",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1975",880.82112,"HMDB0065661",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1976",880.82112,"HMDB0065666",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1977",880.82112,"HMDB0065673",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1978",880.82112,"HMDB0065675",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1979",880.82112,"HMDB0065742",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1980",880.82112,"HMDB0065767",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1981",880.82112,"HMDB0065786",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1982",880.82112,"HMDB0065788",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1983",880.82112,"HMDB0065799",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1984",880.82112,"HMDB0065813",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1985",880.82112,"HMDB0065847",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1986",880.82112,"HMDB0065859",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1987",880.82112,"HMDB0065865",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1988",880.82112,"HMDB0065872",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1989",880.82112,"HMDB0065892",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1990",880.82112,"HMDB0065916",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1991",880.82112,"HMDB0065913",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1992",880.82112,"HMDB0065999",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1993",880.82112,"HMDB0066007",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1994",880.82112,"HMDB0066028",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1995",880.82112,"HMDB0066038",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1996",880.82112,"HMDB0066070",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1997",880.82112,"HMDB0066076",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1998",880.82112,"HMDB0066083",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"1999",880.82112,"HMDB0066089",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2000",880.82112,"HMDB0066123",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2001",880.82112,"HMDB0066154",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2002",880.82112,"HMDB0066161",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2003",880.82112,"HMDB0066164",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2004",880.82112,"HMDB0066163",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2005",880.82112,"HMDB0066181",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2006",880.82112,"HMDB0066180",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2007",880.82112,"HMDB0066205",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2008",880.82112,"HMDB0066207",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2009",880.82112,"HMDB0066209",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2010",880.82112,"HMDB0066243",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2011",880.82112,"HMDB0066246",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2012",880.82112,"HMDB0066263",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2013",880.82112,"HMDB0066266",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2014",880.82112,"HMDB0066286",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2015",880.82112,"HMDB0066298",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2016",880.82112,"HMDB0066304",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2017",880.82112,"HMDB0066314",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2018",880.82112,"HMDB0066315",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2019",880.82112,"HMDB0066350",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2020",880.82112,"HMDB0066385",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2021",880.82112,"HMDB0066399",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2022",880.82112,"HMDB0066428",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2023",880.82112,"HMDB0066429",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2024",880.82112,"HMDB0066433",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2025",880.82112,"HMDB0066506",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2026",880.82112,"HMDB0066520",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2027",880.82112,"HMDB0066525",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2028",880.82112,"HMDB0066598",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2029",880.82112,"HMDB0066602",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2030",880.82112,"HMDB0066619",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2031",880.82112,"HMDB0066621",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2032",880.82112,"HMDB0066719",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2033",880.82112,"HMDB0066727",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2034",880.82112,"HMDB0066743",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2035",880.82112,"HMDB0066788",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2036",880.82112,"HMDB0066852",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2037",880.82112,"HMDB0066872",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2038",880.82112,"HMDB0066871",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2039",880.82112,"HMDB0066952",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2040",880.82112,"HMDB0066954",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2041",880.82112,"HMDB0066983",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2042",880.82112,"HMDB0067076",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2043",880.82112,"HMDB0067095",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2044",880.82112,"HMDB0067197",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2045",880.82112,"HMDB0067230",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
"2046",880.82112,"HMDB0067235",3690,11519.6741321981,10425.8604721609,9722.69531202915,9025.8354289657,12640.7267975464,11327.9667649272,11391.0076426126,24342.8189655965,9280.78663142451,9507.15344023786,11415.0647331647,11189.479208606,10325.2314219781,10624.9040456054,10217.351024646,11865.1382531484,10879.5959552856,7934.98018137818,9483.38721411744,10127.9029628296
