"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"562",3065,-0.024373592978278,647.308495212153,647.306590166703,647.310404255335,659.34850000002,658.951,660.051,18,7,5,6,9630.18459907639,9290.48785473634,9001.5707186914,8921.99864400819,8841.00266955572,9030.91190492594,9155.08708012819,4174.08304478651,4269.99232134853,14270.8529997009,8280.82177556502,5583.14988368936,2897.05213234652,7188.80908214795,2106.61000659102,11699.1671752137,11760.1863447874,4600.62620551655,4008.99615682023,9838.07620966437,12516.0654943852,13800.8134641235,8511.74213536202,11976.6415202008,13781.9887770872,6450.85349996216,4597.14700256825
"563",3069,-0.0235722386587223,647.594303451096,647.591995154172,647.595980440334,497.11,496.44100000002,497.40099999998,25,7,9,9,18378.2214921852,18545.782153624,18521.4320409739,18121.1936331915,18396.2863619689,18396.8895527473,17280.5694977003,15654.7824064782,13559.8988438102,14248.0437398282,6949.18794978741,14527.6096613816,18541.2768810653,27240.7013153532,2255.24093954555,18933.1526451414,9756.58901858614,15925.5693708148,16237.7769654156,21540.042773129,11048.4055734608,19145.0989442237,12568.5194976917,13691.1024418117,7802.67219617791,18409.9168827099,11577.5446128803
"564",3070,-0.0242274058522447,647.928156838626,647.926798146396,647.929601221491,497.10499999999,496.44100000002,497.35400000002,20,7,7,6,11751.9922274816,10604.1349495421,11453.5169598999,10809.4025231028,10615.0296528344,10541.8691305266,10482.5560521075,9045.04442224496,7764.88727092394,8346.14546306246,4574.21983042507,8180.39806332404,11505.2531578961,16572.4879075501,1313.69166203903,12241.543994845,5465.66990547022,9835.00843056667,9291.92748655147,13373.4121478367,6682.83340132659,11683.3807222022,7303.45524245517,8160.41531620027,4571.24882113026,10987.204510029,6868.89781342408
"565",3077,-0.0208031168118449,649.299321380793,649.298624093399,649.30062855405,465.33050000001,465.322,465.997,10,5,3,2,10290.3011906302,10906.6080154625,10357.4939181659,9216.3847384192,10163.0664508217,11023.0488559978,10021.9438755747,23309.4708748266,6140.39723269735,9814.09209495579,8156.85788622838,13696.6453161376,6951.10407898619,7408.24265503388,464.045842453673,15897.0037121135,5899.28564827029,14852.7570173903,6489.10038762082,10389.7192453869,8113.05507995791,9642.40673164267,4701.7194197512,6959.11041257484,5910.71268828673,21995.6632981091,6268.72209845837
"566",3094,-0.0304640328533572,653.818670513005,653.817021172041,653.820453826528,596.74800000002,595.91800000002,606.42100000002,28,7,10,10,291713.107664686,277067.903478229,280665.50420097,267775.413836025,270181.348586578,272804.699416993,263240.500465677,228983.04918632,113981.966325741,682279.340781198,108187.162026438,149066.89315142,48121.4370814363,476760.423534533,11236.5750362685,875758.603308845,188873.551539448,75590.6068422999,81628.8357270512,974595.009724375,255942.887119323,437692.633591161,239089.175090851,447678.546123206,203909.028968237,244685.950299053,137270.901494202
"567",3096,-0.0304727006363782,654.319810060856,654.318712953324,654.32162637245,596.74450000001,595.98400000002,597.422,26,7,9,10,195180.629969433,188246.694121519,186990.164536718,179690.424087807,187663.821699429,183466.321675904,176453.669032718,155485.235046697,77784.1755601211,455985.664062804,73500.4120966185,100157.173099857,32996.4734563396,316682.534398499,8570.03118700147,583542.868919789,131187.583060704,51549.2482979303,56326.4177958487,652265.592997615,167322.69653574,294266.104331712,159490.025026001,296983.146302071,139798.934870541,163804.547164059,96352.8333269874
"568",3100,-0.0306038323867463,654.821082092317,654.819816278599,654.822574474842,596.74450000001,595.98400000002,597.422,26,7,9,10,77837.6434044907,72364.8785490871,72773.1409054916,71838.0572650127,71462.0102473729,73960.0090556826,70398.1474832633,61838.555859154,32123.724516023,173308.154916531,27875.2932988201,40132.5537958122,13152.0784775711,120591.025166109,3135.95695683733,219453.225089015,50609.7271376606,21040.2348602909,23415.7860285066,245829.869830972,67586.3017753409,111506.24789432,63099.936998632,113871.251263355,55229.3040684822,64533.7868871233,38682.8287921931
"569",3103,-0.0305655527451658,655.322443279163,655.320891743241,655.324952322147,596.755,595.98400000002,597.422,23,7,8,8,22547.2761379508,21481.0588779481,19982.5946981807,21357.5300866619,19670.6060623318,21246.6279733358,20330.122400605,18574.8643572083,9348.47196069585,50519.6323483911,8368.23599578993,12777.4031236845,4820.71401492051,37033.2754538928,407.279760703883,61401.931352538,15564.7013516759,6306.24986796717,7052.61528168412,71638.2566915993,19498.4675927042,31216.8866049306,17208.1634014362,31987.1583695513,16726.0662136231,19113.2005631633,11643.6873142199
"570",3111,-0.0259205989098789,657.235761073367,657.233560692051,657.237068248408,1012.143,1010.804,1014.92099999998,25,7,8,10,22611.5642062638,20745.6527128602,22341.0574135774,20820.510277637,17964.275855512,20318.0008267365,20554.8226928346,21438.9585362156,20371.5199643984,26195.5985174423,23569.7063508738,17941.9646202435,19392.8262805869,17942.2042378948,14838.466800707,21272.8270297191,20917.1650623972,19566.4892161864,21249.4294936791,20876.9835158319,23103.8176722358,24131.405650516,22103.9470538071,22026.4182967722,20905.890217693,23969.0568605893,22074.4392531455
"571",3121,-0.0284941326978323,658.636208217582,658.634402156875,658.637824319731,504.495,503.87800000002,504.664,16,7,5,4,11319.3311260493,11623.7331024458,10026.821739126,10143.6891916985,9833.6770660817,10118.1859815445,10062.4116562957,11122.1789951332,3934.71120620963,11424.5358005977,3449.56769630362,8755.72775253954,4480.63682896353,10575.6729259029,136.92947343463,9377.53825662222,3213.41530897079,13733.2271138704,5977.14642094558,13539.5751103842,5741.30732208036,10278.8453743031,2645.32115172902,7655.05624209032,4549.98649188224,16020.0958231879,4863.19275310024
