"","metaboliteID","PC7","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"34",3806,0.0324653107111254,952.013374503695,952.010973857305,952.014653729274,945.45899999998,944.78700000002,945.47100000002,27,7,10,10,112269.069231388,104945.968861833,104645.218343142,97390.4040150318,98236.5676674102,100620.15519815,95031.5000617007,59591.0268287245,40270.903816473,137624.869875095,101195.428386841,76897.1653657668,82623.9165420273,66604.4955945737,20536.1195537302,103468.137482258,86910.8708258886,107963.463236304,87414.6075185607,98495.2172600119,94725.7324443884,101371.741122473,92616.9534196053,83916.5517523146,77548.5331782119,68346.2637007139,48352.0829262749
"35",3807,0.0311901126572229,952.263814387049,952.26248928282,952.265226348998,945.45800000002,944.78700000002,945.47100000002,27,7,10,10,89813.1565760496,84306.4583901004,83464.7846574421,75536.9700091973,77444.4647420361,79211.0616965835,72913.0991522076,48176.2294412303,32429.1357729168,106231.655426455,79802.4358474989,61800.5752307405,65866.34862068,52095.5147335616,16728.3066214039,83188.3485173449,70546.2687667329,84804.3320451769,67582.9448321398,76266.2167770195,76845.3700477875,80006.8614155444,74236.3111704876,66461.8625839648,59840.9833840529,54681.2631861252,38259.6142025564
"36",3808,0.0315381897675788,952.514254152088,952.511341806012,952.516309236577,945.45899999998,944.12300000002,946.12000000002,27,7,10,10,55706.8440489061,50753.5054722039,49601.6916501096,46824.8618070113,48924.6514617922,48825.1286039598,44590.9075885286,29870.8154265041,18954.6306580208,67012.5916946201,48012.2527901029,39184.5763830496,41385.3022034037,33434.3812976217,9775.3927165771,52348.0023275131,43210.7817614214,51368.2516618484,40268.525346347,48316.5708288573,46796.5231306324,48071.5890774122,43617.334585918,40319.8588691294,38587.9812946154,33858.3402096177,23811.4592562855
"37",3810,0.0307426203699297,952.764310409727,952.763115703587,952.765867188127,945.4595,944.788,945.47100000002,26,7,9,10,28983.2497959175,27029.0041749102,25862.4663798761,23798.6107150089,25267.743719426,25591.9846423724,23599.4908868333,15136.5220664303,9951.62231838481,33838.3683201666,24319.4927351033,19640.4089557422,21207.6955219081,17121.3238919076,5345.80576224699,26359.8416945132,22524.7685386078,27318.4693562039,22213.0537913102,24744.1159607344,25001.0388618866,25736.4820164977,23438.2317089784,21569.4650529826,19394.4930419523,17251.0839098511,11899.0556906242
"38",3811,0.0324661793350433,953.015821676911,953.011335481706,953.017317685028,945.459,944.788,946.141,23,7,7,9,13723.3231515985,13580.7203813172,12424.5064718872,12540.2716301952,11329.8197366165,12551.9297133885,10567.2943310181,7301.66310185858,4602.89416594151,16350.9708269565,12110.7219378088,9456.24825185806,9898.20062619157,8256.47021840816,2018.56761494157,12391.9899197831,9927.64090509575,12885.9004562623,10408.3761064215,11815.4861407331,11261.8992810042,11884.1091308014,11364.877045849,9355.97146619874,9061.19660187974,8126.33903582951,5408.22691566311
"39",3813,0.0334230770196372,957.007335510701,957.005854734589,957.010387433763,945.46099999998,944.788,946.129,22,7,6,9,13366.9532887937,12386.5823489342,12987.5806624181,11418.8054838725,11600.184457319,11958.7907712766,11148.4360502676,6913.85965048854,4896.73485096171,15381.7163648866,12850.150392685,9414.1392313019,9892.61593756965,7054.41330652047,2527.44013444689,11386.843879844,9972.94306703258,13050.7740593719,10877.0677536694,11308.2837414603,12083.8718919824,11314.2294920102,10934.9268390388,9390.51876012152,9124.39230327134,8538.73828996578,5689.89938947037
"40",3819,0.030800565272494,957.758284499362,957.755728854879,957.760641687253,945.45999999999,944.78700000002,945.47100000002,26,7,9,10,29310.8551737423,28120.5406010991,26967.5144378706,24819.7672416965,26361.0035434449,25364.2512320367,25873.1829895437,16086.0384901295,11464.7751759109,35160.1680326332,27896.485362655,21875.4521199775,22982.1944716436,16650.4155955955,5697.02161765811,27290.8069618766,22404.4924103463,27799.3818014456,23542.909683263,27551.9459910028,26907.7018268238,26016.9226605543,23965.0220281501,23052.0455130665,20521.6508847222,17857.0532306611,13125.3197091382
"41",3831,0.0320274347790282,966.018343189867,966.014971058451,966.020145225096,959.47499999998,958.70399999998,960.053,19,6,5,8,14639.4712126297,13117.3251661002,12812.6870701341,11505.7784871367,11610.0120998175,11964.9201269074,10899.4796498975,6605.71559967501,5419.27478158216,15728.7433756544,16282.2671214401,8483.60642188042,10704.4106429496,6554.59344886851,2362.51954195374,12326.4905203857,10841.0083824818,11315.4312454064,11897.03850426,11404.266252127,11803.8618392863,11956.9494274892,12695.7511344306,9520.83831108161,9299.72010677496,7374.40782392398,6326.94699553674
"42",3833,0.0327124477903995,966.519505647314,966.517395353029,966.521674990365,959.43200000002,958.70399999998,960.18199999998,18,7,5,6,12662.7986669845,11649.6869343286,11630.7880134451,10386.8734381407,10744.5539022084,11092.3420216965,11403.1859068713,6581.0186070141,4543.88896842222,15405.2994416688,11695.1297763886,8079.00723427181,10682.547271393,5754.21526446803,1955.60242782798,10779.8807319141,10638.821099027,11746.7823239747,11525.3874575783,10830.2351505149,11685.4253323602,10765.4761220949,11067.6636224674,8826.15159285451,8675.70057541004,7264.3873403591,5454.32713707478
"43",3856,0.0356498908803386,973.160910362256,973.155396350025,973.162917800359,1031.51600000002,1030.649,1032.57600000002,13,3,5,5,17724.3104853021,21636.1384280026,21076.398008375,19397.9959310025,19711.9145625435,18577.3480736486,9704.39994967421,14803.1480457574,14965.5511235688,45105.5282114202,32644.3255176753,12229.0424892837,14723.6308992289,15241.8238915029,4204.39201821453,20252.9512147785,10904.1690937931,17516.0414492793,19404.1724542055,31110.6330737682,17296.1161381427,21159.7125124184,9302.80688265324,18727.706875874,10357.926289766,12828.2767238421,13858.6875265828
