"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"21",943,0.022060130764621,247.167048782635,247.166397934792,247.167162046776,1931.70999999998,1917.69999999998,1938.371,5,0,4,0,582122.747699976,629376.848252349,650913.302031438,621919.754565839,718546.102975881,473024.568585442,694943.129627351,596158.376093956,603404.30338584,642135.935982466,557878.605559698,760865.134785951,723537.716581143,636121.834210202,1083830.01771853,562283.533111254,635529.716915952,619218.766986441,583811.322678419,621542.532070233,640655.927213881,634182.387642702,570178.020596504,586048.343099267,585282.021766822,655253.251122528,627480.077368058
"22",973,0.0227691812744249,255.978427357847,255.977436489653,255.979320018178,77.32349999999,75.963,81.65400000002,26,7,9,10,13047.495109758,13253.1336953231,12260.6165092406,11680.345530336,11608.284151653,11081.3430431207,12331.6287857666,12618.8901570896,15174.4485284091,14014.1909088691,12973.4562656749,14302.888966931,20630.8821887762,9483.16579479083,33089.1191629697,13725.9563325638,11843.9645762409,15429.9237645371,18365.6787253918,14760.059607322,16372.6295387703,14403.8391605031,12423.9236595819,11478.6422397775,15125.0199027989,13024.7427603565,15790.3676674209
"23",974,0.0229970137870621,256.26341307767,256.262643064531,256.264041684028,1540.91900000002,1539.32199999998,1540.941,11,6,4,1,12238.2663415472,11635.2206350965,11257.4777793349,10798.7783016601,12072.0995458778,8241.75829897555,12133.1650340814,6100.61944352862,10204.7214689333,6520.75411959537,6138.29516145214,8291.0959886586,7294.34506550484,9363.57429838077,15928.350267541,5053.51529544219,6638.03589448546,5616.72627906076,5611.80964225459,8680.5195197754,6029.63342409368,5916.82329937124,6906.35308197566,6697.05418157072,5411.06575571293,6321.47692312114,6958.01857253962
"24",1059,0.0230207600420813,274.655731045454,274.65516447713,274.656079156191,1397.58500000002,1395.97799999998,1398.064,9,2,3,4,10523.2288129958,8958.8658241814,6208.39096902938,7273.38729342622,7936.14332036429,3985.34119059459,6799.56283953629,4060.96036545932,11959.4274688351,6169.91544520855,15308.5897421682,2875.2800131647,6342.81137709878,6930.00916061697,25946.7297817165,4555.34571755226,7614.02074586384,6601.59232013673,16181.7064660004,6967.79645877861,17853.879916965,7129.55500799417,10115.7793190798,6847.4390692507,16638.5848365366,2263.67144818526,4385.63338551474
"25",1192,0.0217021368991664,299.04355879092,299.042935058814,299.044273866364,80.52799999999,80.14999999998,80.59100000002,4,4,0,0,8967.43676476802,8574.24334648933,8831.2180391592,8418.92859959478,7415.86959419425,8023.92331140171,7937.4169999988,140.212871332446,646.900755161212,674.233435520281,691.813823306933,193.387738955725,1259.09389204221,763.59037861633,2251.08917377996,514.559224619103,321.816524544731,486.734398326798,880.537595344035,643.357695998313,634.664344587247,765.459476335802,587.581395658664,554.075047326947,580.025027981235,148.390483490398,747.160688813194
"26",1217,0.0221739678396452,304.155700383148,304.155269480415,304.155844542994,1398.064,1395.97799999998,1398.25199999998,7,0,3,4,9395.83462347818,8137.84577574445,7745.20941809104,7505.27844680065,7078.035522451,4632.21915616967,6022.83582271387,3055.88762446209,11233.326476149,6226.84394314326,13348.9320716522,2763.02930936244,5370.84940789124,6307.90779316925,21847.3500462697,3730.5897807208,6160.08584627712,6611.23541826035,15486.4040019318,5765.87836943685,15462.2514375691,7713.84093000808,10151.1301582351,4858.2287056474,15593.8718359525,1368.12426309509,4166.77696085189
"27",1218,0.0202195694921167,304.263772576885,304.262972002196,304.264626670892,1491.59900000002,1488.71399999998,1493.15,27,7,10,10,180633.722212857,184888.051993555,183817.933470125,170327.642877385,186727.35473385,128001.743437438,181082.158380014,179380.343597377,154838.512897342,166613.904416283,175968.965102837,131584.888614154,178999.0810686,147906.419417272,268510.488438019,129283.511313491,131859.441761616,168929.483917654,167024.284407419,164083.418639434,173944.047476979,163777.400179556,160470.869184849,130714.49642667,156381.248979151,164354.859171837,163743.127501788
"28",1300,0.0221658057887111,324.325867257633,324.325544205289,324.326783797338,1766.99400000002,1765.66100000002,1768.32699999998,16,6,5,5,15968.5903420797,14437.1461730541,13901.9308515467,12020.2653066554,13312.6353812828,6926.15280655324,12152.7584101817,14103.2471951602,5535.06193119386,8896.36583215704,9023.52330454772,15257.1571506834,6271.8671510397,14545.3668164941,65930.685331365,6952.5669289249,27014.3739724865,7910.16776378943,7074.21118778111,7720.43159838256,18733.6458604139,10291.5834767602,3639.81035674643,13306.5915577938,7325.01689514015,14179.2169902312,14082.2632873683
"29",1486,0.0208109921665746,378.926185012249,378.925131338239,378.927287187335,83.1885,82.00499999998,83.846,26,7,9,10,34726.9540095528,33027.8445406593,32823.4228700736,31610.0339053634,28037.1867516687,29731.2175149561,30250.8568508264,32380.4147124864,41028.0208299609,30749.9992305503,46055.8275870447,35395.5624710035,33380.6249226379,16803.4502398949,50293.0794838093,24435.0497871287,32458.0209284973,42815.9750724355,38235.2680522388,31546.0171503449,33560.7093815003,28360.5102508189,34976.168679816,29898.6259445054,41275.417300748,39412.97533773,33644.3582553106
"30",1497,0.0240668483284647,381.297947468203,381.297015421713,381.298777683592,1654.30450000001,1653.63500000002,1679.64700000002,16,4,6,5,21779.9323423167,14872.8125598731,13023.9823147244,6848.42144637476,15680.4000569203,0,7934.26455838854,18948.5767601436,17389.4130422234,2873.43634651477,20601.4813630331,17260.6818118288,14996.9183653825,5834.48931448626,462369.454748286,0,1302.06531049653,24534.8871464657,20853.988981285,4685.97418889486,23553.8893199816,3660.44359617769,10188.898458501,2534.20268965709,9616.37374299308,7458.21550987164,6797.20262946395
