"metaboliteID","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"1217",304.155700383148,304.155269480415,304.155844542994,1398.064,1395.97799999998,1398.25199999998,7,0,3,4,9395.83462347818,8137.84577574445,7745.20941809104,7505.27844680065,7078.035522451,4632.21915616967,6022.83582271387,3055.88762446209,11233.326476149,6226.84394314326,13348.9320716522,2763.02930936244,5370.84940789124,6307.90779316925,21847.3500462697,3730.5897807208,6160.08584627712,6611.23541826035,15486.4040019318,5765.87836943685,15462.2514375691,7713.84093000808,10151.1301582351,4858.2287056474,15593.8718359525,1368.12426309509,4166.77696085189
"1221",305.085536325047,305.084491610607,305.086741538644,381.09149999998,378.65299999998,382.65100000002,14,3,6,5,9940.58449759935,9380.86788942722,9341.0817738174,7981.72221283714,9345.6840837687,8670.61258747378,9045.02608874819,18305.3353921808,9492.43067742639,16775.0721778426,11234.8094009922,11882.1502252019,9614.20848866659,16332.7961880849,749.331265338642,19250.9111444284,10528.4718680741,15985.1750779229,8823.66704766789,15956.0082381787,11256.1028918019,16253.5777088089,8812.33152762978,13729.6650490432,9705.12250618486,16227.1096776997,9938.3831713719
"1229",307.191946868059,307.190880078126,307.193178384104,1328.21950000001,1327.54599999998,1329.34799999998,14,4,5,5,7453.62576828061,7435.64247312363,7289.22889620604,7228.30465105461,7539.88273421451,6861.88768735443,7517.87774192107,16731.4519953799,2368.0695634596,11289.5310885194,2152.77356928339,13063.3989030596,2830.37416342036,9816.6681939104,0,12896.2244217562,3391.36383285777,14364.2557023141,2267.78415426984,10329.1763142198,2529.70753789896,12514.0397478975,2705.98744491814,12349.4233386092,2675.51248944364,20138.9049045986,3115.78857091069
"1244",311.126335260177,311.124952198471,311.126750891944,903.23900000002,902.115,907.111,17,7,5,5,18965.6691864966,17095.731989192,17163.0905213474,17074.8044488046,16615.4073176035,17782.1693595676,17160.3009579923,42037.7353430515,6870.50708094751,19662.0250053622,2749.98745008088,36438.4579266356,5862.38819760567,19684.5013057652,1064.52550404735,22376.6874188994,4594.7964362254,41520.6496393918,6735.69269238764,19186.7333635946,3271.41870445949,19617.1369251109,3330.51475372648,21598.9523518224,2709.99753762917,41244.4586637737,3118.50078469701
"1347",338.087079641981,338.086156595794,338.088883558816,375.31100000002,374.552,381.81100000002,17,7,5,5,13412.7820194635,12083.3449984361,13562.1235270244,13609.2278319024,13463.259660053,14092.4094144528,13756.2066531788,0,29477.1035994796,4779.9175957231,34219.3589295776,810.36777693864,24317.4988853195,3230.56072558777,14598.6995639124,2167.0703694022,54620.9983195356,628.066596412808,32957.3775018745,1604.6789245344,57449.6292835099,150.934120910242,53247.8121489449,3966.95833375871,57463.373844995,0,32513.2399936171
"1348",338.087203095756,338.086366464991,338.087854345462,342.62399999998,339.96299999998,345.304,9,0,4,5,7907.75870139711,7610.62642816277,6855.89724043243,6169.46284699702,7026.55778299789,7557.67887024474,6303.45666376418,0,17741.8744417237,159.570242957622,21352.512275211,126.118142274771,17980.9344400803,0,429.556716415452,0,36878.5608534117,0,21501.8139739977,0,32617.6189389148,0,30055.2640074938,134.668310546875,33105.0923480689,0,22874.8654026127
"1353",339.090596710881,339.09005483725,339.091780802092,556.66699999998,555.52299999998,558.121,12,2,5,5,7027.98132530899,6414.33913115179,6241.53021309425,6720.79220781805,6855.50434344541,6936.36460622054,6761.76103217486,0,17454.9198501734,326.530979496094,29596.8070326194,0,15366.1390307269,11492.0651547758,5003.34793471756,134.856063327087,26094.2058738411,0,13625.3499285278,0,32291.7839423245,0,27792.7826910161,173.178311378828,21362.9051149634,0,18430.5449300172
"1356",339.157088001612,339.155849493721,339.158762887777,1038.80200000001,1037.18599999998,1041.66,16,6,5,5,11077.0725995493,10613.7169093092,9595.44946272128,9952.55860502186,10090.1871214439,10067.0528243373,9412.40479434111,24870.8090827209,9057.83572949469,11982.0666740694,4565.7548163275,14800.2566074091,5672.78489981592,12402.7508784333,1424.48517418721,18312.7430458412,7218.90949389186,20388.8228070695,6525.818811626,12851.4820543423,4613.43240515583,13815.3602817275,4748.09882090495,14505.9489253936,6075.04839329286,21314.0868448542,5279.27648682156
"1414",360.069315603501,360.068637406036,360.069611511502,556.235,556.02700000002,557.35,9,0,4,5,5002.11048066602,5195.22040310445,5448.71543096751,4603.18321353476,5728.33678377885,5616.40574995628,5319.68501651819,0,14484.1056229797,0,22215.5735389659,0,11332.795372103,7328.75742727619,4274.30458336749,0,19875.3158887585,0,10763.8138054628,0,24022.2337956314,0,16057.44313609,0,15491.5908336958,0,14915.7664312866
"1634",415.212106299214,415.211507015576,415.214964936071,1244.86399999999,1243.96199999998,1244.98399999998,20,7,8,5,79871.8658721365,77534.0296213103,70943.3500102721,68017.1765315913,73658.6118208664,67815.0451314332,67994.5555410062,21754.5636081696,83293.8933980251,5761.45558962943,66899.8625496885,33985.4217318089,53125.5094624732,7434.64405072273,59427.2824506154,5081.07537279135,102523.933869052,22901.1933599406,36875.9032182635,3185.86209443971,92135.5453545715,6829.24467362277,94290.4853663635,4701.31307616168,53726.4569675719,19233.960821889,44474.4722443902
"1640",416.216155882732,416.215717624987,416.216940480225,1244.90150000001,1243.96199999998,1245.561,12,7,4,1,21097.2457126581,20675.2858817713,18350.2663856345,18140.9506490796,19828.2691363185,18090.9615826539,18076.9912119196,5477.23782668494,19838.7564051696,1190.05958518612,15905.0574785655,9932.55541518996,14609.9199167552,2172.46559041034,17276.828752719,1563.28165599537,24738.0232370564,5202.75810971311,11609.8664167305,610.81779914041,25271.2505721308,1875.01224560111,22467.4684865177,1094.08649980397,14370.1288182642,4532.29169765744,13439.9254426124
"1713",432.241150150804,432.239782531618,432.242227818331,1244.865,1243.96199999998,1245.53300000002,21,7,7,7,45668.4629380107,33505.6210367922,35116.2422529188,31142.2768655674,38453.4888992659,31757.1204284115,34805.6121107934,10939.7627530052,22738.3374483783,0,18246.6941005797,13875.9563643501,16492.6749335264,0,26793.8029877939,0,21139.5339793813,10141.2366530458,8094.49808830936,0,43116.841310714,3470.27790953881,16401.3598570318,0,17722.9804188566,5616.75865646859,10655.6008076877
"1721",433.243658581166,433.242885903733,433.244655311721,1244.92600000002,1244.699,1245.561,7,6,0,1,12112.0826259406,9409.40461669897,10114.606215782,9324.88901404646,10530.6553565759,9418.69818191335,9043.46178005703,2747.68276578188,6389.88509215279,694.003354704515,5532.09883236648,4377.6063870896,3892.14301947691,277.067655320594,6821.10416056148,407.500643721697,4806.05754109269,2877.08191045001,1616.07855308869,0,11357.4426386983,1104.47415727241,5221.59328605099,379.30509412966,4971.80468201886,1815.32989806411,3277.35486158949
"1745",437.193998457451,437.193259127031,437.195337312809,1244.90150000001,1243.96199999998,1245.59299999998,26,7,10,9,90512.9351191141,88342.187843404,87690.5687470825,83292.5648963485,90742.1956994722,67819.55525434,86901.4137669768,34977.3130839487,93956.4346616296,10116.9139896968,83796.3769087096,50330.1542594616,82568.8905423732,9385.9642726549,82825.0568523133,9800.63124808045,110285.511930561,32925.2676700207,57363.7276742122,5434.84735903475,115657.459032434,11012.1674735973,120293.788892461,7904.13578166959,69208.4639517565,30715.6132682059,74052.9382974852
"1754",438.197901143103,438.196548129841,438.198985806823,1244.86200000001,1243.96199999998,1245.59299999998,14,7,5,2,23730.7050523752,22830.2379250581,22476.4760660459,21925.2659623651,23881.5411002687,18564.6113353618,23438.896003616,9013.02901638743,25415.0647657846,2270.56025835251,25077.0437667638,13585.1144319721,22466.5567946379,2562.97886849694,21711.0156378201,2699.64276190889,27335.1578316904,8537.35612534359,14664.6010390379,1215.51941866662,30771.9898737266,3024.23008349952,25845.2823587143,2069.86430911485,18309.8750917451,8251.43697410008,18183.9026600056
"1850",453.167959917599,453.167056142866,453.168659934881,1244.90150000001,1243.96199999998,1245.651,18,7,6,5,25493.8865275937,23471.8491381683,22322.1478919569,21265.1055033857,21171.5613428079,17126.2015008057,23148.8159112968,7449.62369941771,26215.6668394504,2090.89696625907,21352.8509334753,10699.6209409187,20539.4873640462,2133.81589234455,26757.8500055675,2016.52103856392,21485.2620156203,8026.99263141562,16039.713498785,1413.65500510007,30114.541031629,1938.89806689262,23796.9190001693,1988.23229098535,16812.4849570907,4631.85343648195,20439.0771679232
"1853",453.356236248012,453.355174000526,453.357570828642,1504.928,1504.14899999998,1505.29500000002,11,3,3,5,13448.5058325408,13894.9460555067,13780.8799085233,12875.5673399183,11893.7373435822,4999.97097033568,10439.7194059194,20619.5037399604,10718.3003952874,13525.4414944063,8391.02929552189,14965.6715892706,10473.8879002398,11772.8241183051,2065.75916062467,10590.4093266748,7938.28841425699,15332.6923277865,9133.4654899808,16476.044855735,9198.3656740844,15071.8532559773,7497.21181622955,15662.5588947763,10756.985401326,22600.9044789185,9283.56780843023
"1921",465.32182920957,465.320756758993,465.32314210267,1426.90699999999,1426.03400000002,1427.61199999998,16,5,5,6,21251.5850300336,20012.5948008816,17994.5693042263,25141.0261211983,18379.040507013,13773.958564823,17583.8180098678,24206.7578222152,9800.78907537913,29747.2741027162,10923.3455863622,22261.4922899038,9218.7794783361,23478.5709834114,3445.32832270222,23964.0114077351,11584.3022402624,20657.7134641297,8861.40190207517,33275.474545066,12705.9076926692,26880.7853400864,12710.9311609364,27531.2607857635,13512.5329600222,28792.9212079083,9362.77822745498
"1938",468.310075080463,468.308719588189,468.312717013278,1390.23700000002,1388.93299999998,1390.90700000002,21,7,7,7,18722.7538179014,22087.4146371442,17570.9090483367,17227.2947044998,15238.5114201514,10379.1793437778,14165.656875401,10629.613097198,31031.3841062688,9272.10489508235,37969.6924431286,9832.77195931733,18061.9838959491,14392.1657951368,64437.5957373223,8527.55355220404,21913.3113180082,12758.9990841629,49745.0185957052,9345.09762244329,34761.6339007935,12721.6025282413,30105.1036673442,10090.4472037185,32516.4180542661,8622.34511005282,20212.0452081475
"2107",493.978759036367,493.977249220869,493.980081590777,504.1655,503.87800000002,505.18200000002,26,7,9,10,44311.9064456026,43721.1028606828,42639.9453271762,39836.0126053316,41659.1712610186,40890.7430290809,40415.2047222577,46088.6922547421,16048.389608538,43535.8269665516,13207.1243866882,36490.5454115825,19607.5683993509,42767.8872629375,2431.37747319552,37323.2844682321,12281.881681622,57294.5618166627,27411.2134796466,54055.7012783757,24511.8944335146,40689.52826726,12663.807173631,34600.9061980952,18963.8709952881,66447.5396782128,21428.6078623111
"2108",494.229491662257,494.228361552108,494.230805268712,504.52599999999,503.87800000002,505.18200000002,26,7,9,10,45441.776961656,44027.6955430819,42111.0956551185,41005.7708397915,42905.4845322688,41911.2777926078,41347.6153324662,50279.3923988348,17551.5502033128,46601.4346782245,14426.8325655329,38746.0554892852,19655.0044837671,44988.6562369335,2448.16668736751,37056.8987296802,12425.9436151246,57323.5368022381,28008.4996750795,54136.7068699423,23834.6959015711,41876.2322789038,12150.6317888672,32985.8769072258,19368.0752257794,67211.3924103614,21967.0658541627
"2111",494.480104458325,494.478764452595,494.481112498179,504.55499999998,503.89300000002,504.73599999998,23,7,7,9,26070.8387740307,26461.5842626496,25669.3629689087,24052.3262454148,23934.7639932411,24890.3247958807,23629.9734220703,26854.9831930521,10538.551760376,26149.1009653068,7930.26908381723,22067.5541937715,11263.0198796365,24327.2369535746,1228.61411804426,21846.0989827711,7251.12933469769,33498.7350008745,17039.0660571595,31185.8885074639,14309.443505831,23643.2057761232,7236.72910418113,20806.5804872559,10503.1429211434,38796.3635461709,12412.0000294918
"2112",494.731120636403,494.727828501629,494.732542161019,504.55499999998,503.89300000002,505.18200000002,17,7,5,5,10765.110200409,10312.5004780624,11224.3697470343,10001.2581124072,10446.4304594142,9765.47116351982,9331.26725546262,11305.1581286843,4089.10896622236,10438.6363098335,3431.05049813748,9712.32537539688,4703.45614578916,10510.906570227,152.906833189307,9369.231361936,3117.61265916439,13823.7863805421,6896.78998553792,12826.1780127934,6341.98776124045,9928.00708527497,2721.81065712993,7953.2013857722,4679.25214081382,16032.8368059604,5326.8091935936
"2216",510.356637283663,510.355537033679,510.358046409472,1397.49599999999,1375.45,1398.25199999998,48,7,10,10,1412001.74301609,1311641.86734999,1446780.52175834,1078379.11390299,1002558.81617374,857562.727840261,1035481.51082716,618236.048159301,2041216.79154042,880047.948706316,2499189.62936525,446268.847390112,627658.132150099,989224.499360891,4150579.05580144,586952.83092821,1044589.97561109,985798.646680764,2763544.86900293,724330.696292193,2441430.64323266,919160.782963043,1501312.49407456,674614.245731324,2843270.22968131,333296.670665876,553485.504760297
"2229",512.361467837493,512.36038183941,512.362784661014,1397.571,1375.45,1398.25199999998,32,7,10,10,67087.8685319448,62041.9915250162,87406.1203606066,87394.9188137352,48798.2746397803,41655.7671307524,44185.9122406704,28714.882739484,93179.3506151415,43861.7939950409,108627.184886546,29219.2036963432,31808.1659348605,45962.197717744,172794.686526262,31804.4351005944,51138.1967444187,48928.7594968392,122116.22327655,37783.1608290952,105728.5384114,46371.2247089721,71261.1433672763,38006.3298497315,121838.715393341,18987.2892609802,32014.7710347769
"3010",637.305160545308,637.301085365742,637.307478038123,1551.01099999998,1550.27,1551.65200000002,27,7,10,10,117939.604435978,109001.143281755,103408.700408124,89207.2131441172,102735.131968257,49211.0864244391,92030.3697670472,20323.3842181675,255163.980799615,15343.0996639711,210991.222298204,17010.5494334564,175467.966213717,12594.6601616427,431304.502559709,6645.42239985226,225632.599931119,19686.0107674645,241378.095067745,13775.282520821,280073.743666695,14163.4949926791,314782.464231291,9178.6511238443,228508.388962492,11248.7211948685,180166.546680996
"3021",638.308528602063,638.30418937775,638.310274423635,1551.142,1550.27,1551.62299999998,17,7,6,4,40465.8062358966,39528.3765920308,37254.9947353146,33750.7822499554,37090.0313969839,18295.8073892262,33463.0944747279,8756.17275934888,86751.4278499974,7547.65049614757,72433.8490662297,7878.97290285387,61036.0974177496,8803.13236193842,141128.563074443,4103.91990392851,74637.2779315529,8160.58990200485,82755.806376406,8652.50201117247,93392.3942895035,7461.87818481421,105759.98692939,5816.79396317175,77736.1456451122,6423.95639365911,61488.0472256101
"3025",639.310200495599,639.306378118908,639.31220005196,1551.102,1550.27,1551.62299999998,15,5,5,5,10864.7316956096,9264.06949625226,9164.3461560996,8272.10054293524,7936.94267979052,4441.70277576961,8177.89881795521,4288.54722098013,19482.8220140868,1951.58677525683,16314.4318885745,3058.30382723516,13206.2932001316,3072.56842620099,28682.233707714,1186.26541970298,15492.9496550005,2324.15761972778,16712.6785764938,3037.76999167963,21354.2020096544,2768.13159822063,21967.9067044576,2305.54910000134,16965.6533578508,1998.45334038635,14391.6954311767
"3097",654.331732190812,654.328156488146,654.333777870957,1550.985,1550.27,1551.62299999998,25,7,9,9,95675.5131177022,86020.4813366037,77363.0047144541,64246.4080048282,78989.6420784365,29966.7732643945,70025.2041328503,15030.1962655654,174851.295119336,11573.6096081564,143656.802431285,13259.6684141819,130421.132697041,9019.8276549222,282681.341544431,6221.3989734496,136476.829037097,17780.9963714167,169477.808203158,11004.4832703953,193470.633085593,11062.6547003171,191181.032091375,10326.9023387046,149843.564181394,9086.35723195797,119329.120884555
"3104",655.33475160241,655.332614016387,655.336796690261,1551.142,1550.27,1551.62299999998,17,7,5,5,33599.9960370974,30789.5167131642,27254.7779785505,23216.398953302,28302.261656079,11401.7877332922,24623.7733950063,10934.2978469531,60023.7347367392,7980.24296789137,51141.3202350768,9383.23209859307,46407.3506866219,9343.0622492187,94903.4340855917,4495.06991499955,46361.5533932838,9138.07336445674,56894.5005721434,7907.55787233822,67101.0666979816,7509.0043955291,68232.7553905947,7341.90770016078,51989.9112154019,7046.44816355507,42116.1814431581
"3107",656.335674827503,656.33388760536,656.337189083998,1550.95600000002,1550.391,1551.65200000002,11,1,5,5,8031.5085366793,7261.51284605191,6759.231041421,6516.36984018385,7773.28422031105,2604.24086991549,6222.88846646324,4911.40214545727,11624.8347732243,2660.45234030858,8911.84735541831,2673.74870434552,10382.2289417373,2916.63006401718,21721.3660986299,1493.73736549169,10868.4938022683,2100.15059146099,11797.9521793394,3766.60885679349,13626.0655065962,3770.3777736317,13403.0260002549,2614.42639006302,11313.7123225585,1991.37696300745,9498.41662576886
"3118",658.302349583884,658.301484991937,658.303699912506,504.56999999998,503.89600000002,505.18200000002,15,7,4,4,10995.7101379281,10316.6073302101,10305.4747105569,10420.5245380162,9227.80042469441,9755.46190299071,10288.2489255703,11822.9091513536,3857.58454597555,11310.7678837556,3014.31558468625,8364.05404370545,4891.59898686918,10583.4608564342,0,10541.5995421009,2812.08822153276,12237.4125069435,6497.72492943032,13761.6842817276,5508.34900652447,10714.5706521301,2385.09805086825,8046.24477824604,4396.69100540757,16138.8082595308,4712.09776552425
"3121",658.636208217582,658.634402156875,658.637824319731,504.495,503.87800000002,504.664,16,7,5,4,11319.3311260493,11623.7331024458,10026.821739126,10143.6891916985,9833.6770660817,10118.1859815445,10062.4116562957,11122.1789951332,3934.71120620963,11424.5358005977,3449.56769630362,8755.72775253954,4480.63682896353,10575.6729259029,136.92947343463,9377.53825662222,3213.41530897079,13733.2271138704,5977.14642094558,13539.5751103842,5741.30732208036,10278.8453743031,2645.32115172902,7655.05624209032,4549.98649188224,16020.0958231879,4863.19275310024
"3124",659.287226855484,659.285173572898,659.288690377515,1551.60499999999,1550.391,1551.62299999998,16,6,5,5,25240.6076576087,19967.0074641005,19137.9576994946,17061.4797715226,22968.0496412942,6899.97076545641,20215.1141472992,14068.2914895068,33268.3230084334,9431.73757936899,28097.6567367284,11248.8715832597,32345.0094214911,11977.5076704543,45244.4060050154,4614.94413395137,21486.834844373,9000.97833394383,34024.0301786921,10141.7637276053,32857.9840712897,11000.6566392836,29547.1750558601,10069.6984011494,28129.1245583041,8388.57254156936,27577.7378122104
"3129",660.289556856881,660.286747500384,660.291682847727,1550.9375,1550.34400000002,1551.62299999998,6,3,2,1,13182.7049498044,11499.377910864,9308.76879251543,9576.87497349137,10344.6559532969,4891.32530139895,10277.5507188376,11806.1854785979,16564.2893649936,7608.19359709322,14145.0025340862,7169.79158873785,17614.7190938921,7782.61078533058,26279.2517851304,5316.50734743307,11771.2206407472,6558.64387756018,17797.2593163504,8425.41026561814,16640.3792912293,9188.78631927073,12434.5162487881,8059.19654172127,17174.5652642399,7967.04546322567,14754.6970924845
"3199",678.325197325552,678.321915964306,678.328722964712,1550.979,1550.27,1551.65200000002,8,0,4,4,7245.64485363527,6633.47430649671,6302.72144355286,6189.53619846769,6766.07719460672,3170.18316002376,6184.72262906419,6944.75578127124,6834.01627607585,4728.32735553722,7087.7163714929,5579.47608296438,8193.76155232841,6909.75392037135,13677.5456100142,3628.74232054912,7288.80293629679,4430.7504318089,9607.75747102951,5781.47910241444,10598.6250841095,4820.82040084004,10324.4456204034,6168.50081768903,10594.9322223999,5240.24266761541,8574.22010633756
"3324",710.971393698271,710.969146460256,710.973629079478,524.11200000002,524.00399999998,524.869,9,3,1,5,6980.64791797977,8888.19552805927,9275.18357636647,8936.28147469906,9794.89542593384,9034.2849301333,9456.80663987203,12206.3459882924,7187.80337844975,9739.11214225065,5086.87005298856,10540.2403192113,6194.99058979005,7683.65599532316,1247.82123660203,9347.70904175968,5070.82529173046,11047.7663927566,11767.170266565,10886.4411552563,7224.68064193718,7993.64899350711,5816.40867029798,8594.98334266618,6397.28279629231,9556.85809979242,8386.91864313219
"3407",736.407567763306,736.40476032508,736.409916315504,1550.97050000001,1549.70399999998,1551.61499999998,16,6,5,5,16399.9025185335,12665.5237480854,12185.0618116804,9257.53319424692,12583.4330738692,2287.21478909968,11715.8527262878,4433.18353714546,14007.3030222126,3591.62539667975,10788.0840172672,3844.77039869564,13941.4687884629,1032.93846792863,13527.1659398752,0,8060.12240368621,4650.16659033857,13249.030718506,3379.31914215738,15445.8728586181,2817.64059472829,9914.2352581488,1764.07049332966,10273.1893589241,1842.95760280887,10166.264833502
"3494",769.991141580108,769.988965496594,769.99344439593,580.22550000001,579.33399999998,581.062,20,7,6,7,8848.5679790611,8846.30432494164,9473.30537224268,8684.50200936872,8833.62500487108,8382.72541068341,8082.28099054457,10186.7999606558,8118.10482457495,9309.05240462012,5278.89334159321,9033.63584357563,8769.90736035917,6190.19885564704,1013.25182882215,8898.48291483238,6275.86114410435,10689.80355259,9945.22228998335,10866.1337860385,6349.71195003157,8581.39292790443,4998.94332878175,7893.95183587592,5524.51705558396,13197.1647083905,9282.92960869796
"3973",1026.92715154649,1026.92476334377,1026.92959003882,516.04099999998,515.35099999998,516.74699999998,21,7,7,7,15240.6844040616,13853.3389510445,14279.2202220574,14296.7978526432,14567.7562172491,14436.4228128602,13689.422761284,15315.4329173583,8898.29564342156,13876.2682336515,4775.8854997272,13664.2125065188,12017.1372785481,14958.4047391927,358.190626988986,15936.6209325156,5331.01380872769,21697.3402603718,17110.7153541679,19717.9687325451,6756.36033724621,13898.7966391968,5004.23959162373,9763.18193954648,6023.34736349154,24092.1499263005,11381.8145981598
"3974",1027.42874633246,1027.42644584291,1027.43156922646,516.04099999998,515.351,516.74699999998,21,7,7,7,15934.8450814216,14947.9045206238,14980.9111409727,14699.3883211096,15121.4212634974,15444.6348448318,14837.9858066295,16319.9602048811,9274.33178451917,13915.9321813791,4588.97597253788,13524.7595733898,12097.7218008386,15448.903565133,597.028130957857,15583.7687589138,5113.55503923592,22464.0104394646,18005.3593309373,19267.3631734981,6975.74294716492,14958.5176341812,5251.14618476693,10246.5985434017,5913.79131427603,25740.6454066616,11597.6077516277
"3975",1027.92951159722,1027.9265079333,1027.93194125886,516.0415,515.351,516.74699999998,18,7,5,6,9878.88010653422,8970.06366158491,9302.00956270383,9405.01599629919,9258.28853182496,9492.14652191255,8574.0941296942,9359.04213800349,6105.39358485366,8261.74937501391,2955.74834446228,8113.36615583047,7772.07574636986,9601.21204343443,307.956020454876,9771.87827474425,2918.20419537411,13962.8430939102,11469.8536418273,12487.772745737,4380.64908862114,9327.91968516398,3416.08689396117,6070.9342580778,4060.14489629323,15481.1776166316,7526.33822349084
"3979",1031.00827701743,1031.00555726219,1031.01115674276,667.28400000002,666.296,668.05300000002,26,7,9,10,26931.0064366792,25783.3159715548,26439.8385220566,24573.2594326081,24191.1295023856,24491.3169704486,23838.1652952555,43127.5097735759,26126.0260229859,28549.7746048945,20039.1272411896,22196.6928668087,19653.7033339928,24680.4848831025,4057.31393320923,22644.6819214474,13499.5831587051,34724.2470939555,22751.2802873459,24800.1118743063,15985.1958191763,24701.0773920643,12257.7499714591,31810.1929886263,21679.3769697975,35819.8691047124,17127.7342222863
"3991",1041.68707805443,1041.68508336744,1041.68863752675,1397.58150000002,1395.97799999998,1398.064,10,3,3,4,11160.8981493328,10181.4447769636,8292.27028301527,6888.15896049916,5602.73781927446,3147.47457052767,4525.94722886699,1260.08279949599,17743.9399633349,5189.43851082056,24298.5520573491,524.405385425314,2200.9354628336,2751.49374086416,50248.9363784629,2199.84025327059,5073.89550413936,4485.17408562079,28221.2458954556,3642.88331255661,27537.4334052046,4992.34273759734,10385.5263356261,3019.3464655687,27996.0007474324,0,1928.14492477906
"4155",1153.48012057285,1153.47607390298,1153.48338196517,580.20400000002,579.33600000002,581.45699999998,25,7,9,9,14426.601892931,14179.3164335242,14312.2390828797,13082.0270193676,13483.5036653861,12894.7924520586,11961.7674587585,15267.6422835145,12287.4666063792,14522.8516415149,8494.67672240786,12663.3025675284,12815.2472131925,9993.87397555224,1332.53780737248,13967.7629751237,9814.35151388469,16181.7988810384,15681.0906041436,16800.1384649098,9937.34254814846,12259.183886638,7434.74286450034,12546.3940356908,8934.40653923337,18991.9350684875,13416.7477543946
"4156",1153.9815872221,1153.97871423298,1153.98440504302,580.21000000001,579.32500000002,581.062,26,7,9,10,17142.1819724427,16114.8434762027,16461.3898757473,15112.2041086282,14767.5000528554,15095.2469784003,15079.7080056407,18027.6804376832,14458.9061019859,16422.0424085509,9970.77133939215,15224.8799878347,14462.4839909435,11499.501161619,1989.97852260619,16036.6506686948,11591.0012046712,18401.0351700198,17810.8423024033,20296.9314854594,11949.2201352539,14690.0963755811,8693.84155731844,14701.4940165616,10677.0812485269,22273.1026657409,16231.0386406628
"4157",1154.48242082584,1154.47908932066,1154.48501745153,580.23500000002,579.33399999998,580.95300000002,21,7,7,7,12218.9414834289,10950.7234485797,11937.8251059631,11007.2928802358,10714.2347127017,10653.0849688189,10326.2376728419,12616.9231010658,9397.40635479131,11524.6834126183,7057.82150145465,10358.2250987742,10434.1160897833,7985.70697718006,1314.10452950047,11129.063959948,7729.73601801205,12183.3950559269,12868.0288240507,13667.3028456245,7553.2522743037,10068.7781339721,5828.60849570367,10220.4257650505,7214.16747619227,15512.3012820211,10749.7337934981
